OBJECTID,neighborhood,ucrDescription,number,reportMonth,reportYear
3397,ST. ANTHONY WEST,Homicide,,12,2017
3398,ST. ANTHONY WEST,Larceny,4,12,2017
3399,ST. ANTHONY WEST,Rape,1,12,2017
3400,ST. ANTHONY WEST,Robbery,,12,2017
4097,ST. ANTHONY WEST,Aggravated Assault,,1,2018
4098,ST. ANTHONY WEST,Arson,,1,2018
4099,ST. ANTHONY WEST,Auto Theft,2,1,2018
4100,ST. ANTHONY WEST,Burglary,1,1,2018
4101,ST. ANTHONY WEST,Homicide,,1,2018
4102,ST. ANTHONY WEST,Larceny,4,1,2018
4103,ST. ANTHONY WEST,Rape,,1,2018
4104,ST. ANTHONY WEST,Robbery,1,1,2018
4801,ST. ANTHONY WEST,Aggravated Assault,,2,2018
4802,ST. ANTHONY WEST,Arson,,2,2018
4803,ST. ANTHONY WEST,Auto Theft,1,2,2018
4804,ST. ANTHONY WEST,Burglary,,2,2018
4805,ST. ANTHONY WEST,Homicide,,2,2018
4806,ST. ANTHONY WEST,Larceny,5,2,2018
4807,ST. ANTHONY WEST,Rape,3,2,2018
4808,ST. ANTHONY WEST,Robbery,,2,2018
9017,St. Anthony West,Aggravated Assault,1,8,2018
9018,St. Anthony West,Arson,0,8,2018
9019,St. Anthony West,Auto Theft,1,8,2018
9020,St. Anthony West,Burglary,1,8,2018
9021,St. Anthony West,Homicide,0,8,2018
9022,St. Anthony West,Larceny,3,8,2018
9023,St. Anthony West,Rape,0,8,2018
9024,St. Anthony West,Robbery,0,8,2018
585,STANDISH,Aggravated Assault,0,8,2017
586,STANDISH,Arson,0,8,2017
587,STANDISH,Auto Theft,3,8,2017
588,STANDISH,Burglary,13,8,2017
589,STANDISH,Homicide,0,8,2017
590,STANDISH,Larceny,13,8,2017
591,STANDISH,Rape,1,8,2017
592,STANDISH,Robbery,2,8,2017
5513,STANDISH,Aggravated Assault,,3,2018
5514,STANDISH,Arson,,3,2018
5515,STANDISH,Auto Theft,2,3,2018
5516,STANDISH,Burglary,4,3,2018
5517,STANDISH,Homicide,,3,2018
5518,STANDISH,Larceny,9,3,2018
5519,STANDISH,Rape,1,3,2018
5520,STANDISH,Robbery,,3,2018
2697,STANDISH,Aggravated Assault,2,11,2017
2698,STANDISH,Arson,,11,2017
2699,STANDISH,Auto Theft,1,11,2017
2700,STANDISH,Burglary,6,11,2017
2701,STANDISH,Homicide,,11,2017
2702,STANDISH,Larceny,10,11,2017
2703,STANDISH,Rape,2,11,2017
2704,STANDISH,Robbery,,11,2017
8321,Standish,Aggravated Assault,2,7,2018
8322,Standish,Arson,0,7,2018
8323,Standish,Auto Theft,1,7,2018
8324,Standish,Burglary,2,7,2018
8325,Standish,Homicide,0,7,2018
8326,Standish,Larceny,7,7,2018
8327,Standish,Rape,0,7,2018
8328,Standish,Robbery,0,7,2018
1289,STANDISH,Aggravated Assault,,9,2017
1290,STANDISH,Arson,,9,2017
1291,STANDISH,Auto Theft,5,9,2017
1292,STANDISH,Burglary,9,9,2017
1293,STANDISH,Homicide,,9,2017
1294,STANDISH,Larceny,15,9,2017
1295,STANDISH,Rape,,9,2017
1296,STANDISH,Robbery,,9,2017
1993,STANDISH,Aggravated Assault,,10,2017
1994,STANDISH,Arson,,10,2017
1995,STANDISH,Auto Theft,1,10,2017
1996,STANDISH,Burglary,7,10,2017
1997,STANDISH,Homicide,,10,2017
1998,STANDISH,Larceny,11,10,2017
1999,STANDISH,Rape,,10,2017
2000,STANDISH,Robbery,,10,2017
7617,Standish,Aggravated Assault,0,6,2018
7618,Standish,Arson,1,6,2018
7619,Standish,Auto Theft,0,6,2018
7620,Standish,Burglary,6,6,2018
7621,Standish,Homicide,0,6,2018
7622,Standish,Larceny,12,6,2018
7623,Standish,Rape,0,6,2018
7624,Standish,Robbery,0,6,2018
6217,STANDISH,Aggravated Assault,,4,2018
6218,STANDISH,Arson,,4,2018
6219,STANDISH,Auto Theft,1,4,2018
6220,STANDISH,Burglary,2,4,2018
6221,STANDISH,Homicide,,4,2018
6222,STANDISH,Larceny,11,4,2018
6223,STANDISH,Rape,1,4,2018
6224,STANDISH,Robbery,1,4,2018
6921,STANDISH,Aggravated Assault,2,5,2018
6922,STANDISH,Arson,,5,2018
6923,STANDISH,Auto Theft,2,5,2018
6924,STANDISH,Burglary,12,5,2018
6925,STANDISH,Homicide,,5,2018
6926,STANDISH,Larceny,10,5,2018
6927,STANDISH,Rape,,5,2018
6928,STANDISH,Robbery,1,5,2018
3401,STANDISH,Aggravated Assault,,12,2017
3402,STANDISH,Arson,,12,2017
3403,STANDISH,Auto Theft,,12,2017
3404,STANDISH,Burglary,2,12,2017
3405,STANDISH,Homicide,,12,2017
3406,STANDISH,Larceny,7,12,2017
3407,STANDISH,Rape,,12,2017
3408,STANDISH,Robbery,,12,2017
4105,STANDISH,Aggravated Assault,,1,2018
4106,STANDISH,Arson,,1,2018
4107,STANDISH,Auto Theft,5,1,2018
4108,STANDISH,Burglary,1,1,2018
4109,STANDISH,Homicide,,1,2018
4110,STANDISH,Larceny,8,1,2018
4111,STANDISH,Rape,1,1,2018
4112,STANDISH,Robbery,2,1,2018
4809,STANDISH,Aggravated Assault,,2,2018
4810,STANDISH,Arson,,2,2018
4811,STANDISH,Auto Theft,6,2,2018
4812,STANDISH,Burglary,3,2,2018
4813,STANDISH,Homicide,,2,2018
4814,STANDISH,Larceny,10,2,2018
4815,STANDISH,Rape,,2,2018
4816,STANDISH,Robbery,,2,2018
9025,Standish,Aggravated Assault,2,8,2018
9026,Standish,Arson,0,8,2018
9027,Standish,Auto Theft,1,8,2018
9028,Standish,Burglary,9,8,2018
9029,Standish,Homicide,0,8,2018
9030,Standish,Larceny,9,8,2018
9031,Standish,Rape,1,8,2018
9032,Standish,Robbery,0,8,2018
593,STEVENS SQUARE - LORING HEIGHTS,Aggravated Assault,2,8,2017
594,STEVENS SQUARE - LORING HEIGHTS,Arson,0,8,2017
595,STEVENS SQUARE - LORING HEIGHTS,Auto Theft,3,8,2017
596,STEVENS SQUARE - LORING HEIGHTS,Burglary,1,8,2017
597,STEVENS SQUARE - LORING HEIGHTS,Homicide,0,8,2017
598,STEVENS SQUARE - LORING HEIGHTS,Larceny,12,8,2017
599,STEVENS SQUARE - LORING HEIGHTS,Rape,1,8,2017
600,STEVENS SQUARE - LORING HEIGHTS,Robbery,3,8,2017
5521,STEVENS SQUARE - LORING HEIGHTS,Aggravated Assault,1,3,2018
5522,STEVENS SQUARE - LORING HEIGHTS,Arson,,3,2018
5523,STEVENS SQUARE - LORING HEIGHTS,Auto Theft,2,3,2018
5524,STEVENS SQUARE - LORING HEIGHTS,Burglary,2,3,2018
5525,STEVENS SQUARE - LORING HEIGHTS,Homicide,,3,2018
5526,STEVENS SQUARE - LORING HEIGHTS,Larceny,8,3,2018
5527,STEVENS SQUARE - LORING HEIGHTS,Rape,,3,2018
5528,STEVENS SQUARE - LORING HEIGHTS,Robbery,1,3,2018
2001,STEVENS SQUARE - LORING HEIGHTS,Aggravated Assault,3,10,2017
2002,STEVENS SQUARE - LORING HEIGHTS,Arson,,10,2017
2003,STEVENS SQUARE - LORING HEIGHTS,Auto Theft,3,10,2017
2004,STEVENS SQUARE - LORING HEIGHTS,Burglary,2,10,2017
2005,STEVENS SQUARE - LORING HEIGHTS,Homicide,,10,2017
2006,STEVENS SQUARE - LORING HEIGHTS,Larceny,11,10,2017
2007,STEVENS SQUARE - LORING HEIGHTS,Rape,1,10,2017
2008,STEVENS SQUARE - LORING HEIGHTS,Robbery,,10,2017
2705,STEVENS SQUARE - LORING HEIGHTS,Aggravated Assault,4,11,2017
2706,STEVENS SQUARE - LORING HEIGHTS,Arson,,11,2017
2707,STEVENS SQUARE - LORING HEIGHTS,Auto Theft,4,11,2017
2708,STEVENS SQUARE - LORING HEIGHTS,Burglary,1,11,2017
2709,STEVENS SQUARE - LORING HEIGHTS,Homicide,,11,2017
2710,STEVENS SQUARE - LORING HEIGHTS,Larceny,7,11,2017
2711,STEVENS SQUARE - LORING HEIGHTS,Rape,1,11,2017
2712,STEVENS SQUARE - LORING HEIGHTS,Robbery,4,11,2017
1297,STEVENS SQUARE - LORING HEIGHTS,Aggravated Assault,1,9,2017
1298,STEVENS SQUARE - LORING HEIGHTS,Arson,,9,2017
1299,STEVENS SQUARE - LORING HEIGHTS,Auto Theft,3,9,2017
1300,STEVENS SQUARE - LORING HEIGHTS,Burglary,,9,2017
1301,STEVENS SQUARE - LORING HEIGHTS,Homicide,,9,2017
1302,STEVENS SQUARE - LORING HEIGHTS,Larceny,12,9,2017
1303,STEVENS SQUARE - LORING HEIGHTS,Rape,,9,2017
1304,STEVENS SQUARE - LORING HEIGHTS,Robbery,3,9,2017
6225,STEVENS SQUARE - LORING HEIGHTS,Aggravated Assault,1,4,2018
6226,STEVENS SQUARE - LORING HEIGHTS,Arson,,4,2018
6227,STEVENS SQUARE - LORING HEIGHTS,Auto Theft,2,4,2018
6228,STEVENS SQUARE - LORING HEIGHTS,Burglary,,4,2018
6229,STEVENS SQUARE - LORING HEIGHTS,Homicide,,4,2018
6230,STEVENS SQUARE - LORING HEIGHTS,Larceny,8,4,2018
6231,STEVENS SQUARE - LORING HEIGHTS,Rape,,4,2018
6232,STEVENS SQUARE - LORING HEIGHTS,Robbery,,4,2018
6929,STEVENS SQUARE - LORING HEIGHTS,Aggravated Assault,1,5,2018
6930,STEVENS SQUARE - LORING HEIGHTS,Arson,,5,2018
6931,STEVENS SQUARE - LORING HEIGHTS,Auto Theft,3,5,2018
6932,STEVENS SQUARE - LORING HEIGHTS,Burglary,2,5,2018
6933,STEVENS SQUARE - LORING HEIGHTS,Homicide,,5,2018
6934,STEVENS SQUARE - LORING HEIGHTS,Larceny,13,5,2018
6935,STEVENS SQUARE - LORING HEIGHTS,Rape,1,5,2018
6936,STEVENS SQUARE - LORING HEIGHTS,Robbery,1,5,2018
3409,STEVENS SQUARE - LORING HEIGHTS,Aggravated Assault,,12,2017
3410,STEVENS SQUARE - LORING HEIGHTS,Arson,,12,2017
3411,STEVENS SQUARE - LORING HEIGHTS,Auto Theft,5,12,2017
3412,STEVENS SQUARE - LORING HEIGHTS,Burglary,2,12,2017
3413,STEVENS SQUARE - LORING HEIGHTS,Homicide,,12,2017
3414,STEVENS SQUARE - LORING HEIGHTS,Larceny,6,12,2017
3415,STEVENS SQUARE - LORING HEIGHTS,Rape,1,12,2017
3416,STEVENS SQUARE - LORING HEIGHTS,Robbery,4,12,2017
4113,STEVENS SQUARE - LORING HEIGHTS,Aggravated Assault,1,1,2018
4114,STEVENS SQUARE - LORING HEIGHTS,Arson,,1,2018
4115,STEVENS SQUARE - LORING HEIGHTS,Auto Theft,2,1,2018
4116,STEVENS SQUARE - LORING HEIGHTS,Burglary,2,1,2018
4117,STEVENS SQUARE - LORING HEIGHTS,Homicide,,1,2018
4118,STEVENS SQUARE - LORING HEIGHTS,Larceny,8,1,2018
4119,STEVENS SQUARE - LORING HEIGHTS,Rape,,1,2018
4120,STEVENS SQUARE - LORING HEIGHTS,Robbery,2,1,2018
4817,STEVENS SQUARE - LORING HEIGHTS,Aggravated Assault,3,2,2018
4818,STEVENS SQUARE - LORING HEIGHTS,Arson,,2,2018
4819,STEVENS SQUARE - LORING HEIGHTS,Auto Theft,3,2,2018
4820,STEVENS SQUARE - LORING HEIGHTS,Burglary,,2,2018
4821,STEVENS SQUARE - LORING HEIGHTS,Homicide,,2,2018
4822,STEVENS SQUARE - LORING HEIGHTS,Larceny,9,2,2018
4823,STEVENS SQUARE - LORING HEIGHTS,Rape,,2,2018
4824,STEVENS SQUARE - LORING HEIGHTS,Robbery,,2,2018
8329,Steven's Square - Loring Heights,Aggravated Assault,4,7,2018
8330,Steven's Square - Loring Heights,Arson,0,7,2018
8331,Steven's Square - Loring Heights,Auto Theft,2,7,2018
8332,Steven's Square - Loring Heights,Burglary,0,7,2018
8333,Steven's Square - Loring Heights,Homicide,0,7,2018
8334,Steven's Square - Loring Heights,Larceny,10,7,2018
8335,Steven's Square - Loring Heights,Rape,1,7,2018
8336,Steven's Square - Loring Heights,Robbery,0,7,2018
7625,Steven's Square - Loring Heights,Aggravated Assault,1,6,2018
7626,Steven's Square - Loring Heights,Arson,0,6,2018
7627,Steven's Square - Loring Heights,Auto Theft,2,6,2018
7628,Steven's Square - Loring Heights,Burglary,2,6,2018
7629,Steven's Square - Loring Heights,Homicide,0,6,2018
7630,Steven's Square - Loring Heights,Larceny,10,6,2018
7631,Steven's Square - Loring Heights,Rape,0,6,2018
7632,Steven's Square - Loring Heights,Robbery,1,6,2018
9033,Steven's Square - Loring Heights,Aggravated Assault,2,8,2018
9034,Steven's Square - Loring Heights,Arson,0,8,2018
9035,Steven's Square - Loring Heights,Auto Theft,2,8,2018
9036,Steven's Square - Loring Heights,Burglary,1,8,2018
9037,Steven's Square - Loring Heights,Homicide,0,8,2018
9038,Steven's Square - Loring Heights,Larceny,10,8,2018
9039,Steven's Square - Loring Heights,Rape,1,8,2018
9040,Steven's Square - Loring Heights,Robbery,1,8,2018
601,SUMNER - GLENWOOD,Aggravated Assault,1,8,2017
602,SUMNER - GLENWOOD,Arson,0,8,2017
603,SUMNER - GLENWOOD,Auto Theft,3,8,2017
604,SUMNER - GLENWOOD,Burglary,0,8,2017
605,SUMNER - GLENWOOD,Homicide,0,8,2017
606,SUMNER - GLENWOOD,Larceny,6,8,2017
607,SUMNER - GLENWOOD,Rape,0,8,2017
608,SUMNER - GLENWOOD,Robbery,0,8,2017
5529,SUMNER - GLENWOOD,Aggravated Assault,,3,2018
5530,SUMNER - GLENWOOD,Arson,,3,2018
5531,SUMNER - GLENWOOD,Auto Theft,,3,2018
5532,SUMNER - GLENWOOD,Burglary,1,3,2018
5533,SUMNER - GLENWOOD,Homicide,,3,2018
5534,SUMNER - GLENWOOD,Larceny,3,3,2018
5535,SUMNER - GLENWOOD,Rape,,3,2018
5536,SUMNER - GLENWOOD,Robbery,1,3,2018
2009,SUMNER - GLENWOOD,Aggravated Assault,2,10,2017
2010,SUMNER - GLENWOOD,Arson,,10,2017
2011,SUMNER - GLENWOOD,Auto Theft,2,10,2017
2012,SUMNER - GLENWOOD,Burglary,,10,2017
2013,SUMNER - GLENWOOD,Homicide,,10,2017
2014,SUMNER - GLENWOOD,Larceny,1,10,2017
2015,SUMNER - GLENWOOD,Rape,,10,2017
2016,SUMNER - GLENWOOD,Robbery,,10,2017
2713,SUMNER - GLENWOOD,Aggravated Assault,2,11,2017
2714,SUMNER - GLENWOOD,Arson,,11,2017
2715,SUMNER - GLENWOOD,Auto Theft,1,11,2017
2716,SUMNER - GLENWOOD,Burglary,,11,2017
2717,SUMNER - GLENWOOD,Homicide,,11,2017
2718,SUMNER - GLENWOOD,Larceny,2,11,2017
2719,SUMNER - GLENWOOD,Rape,,11,2017
2720,SUMNER - GLENWOOD,Robbery,2,11,2017
8337,Sumner - Glenwood,Aggravated Assault,1,7,2018
8338,Sumner - Glenwood,Arson,0,7,2018
8339,Sumner - Glenwood,Auto Theft,0,7,2018
8340,Sumner - Glenwood,Burglary,1,7,2018
8341,Sumner - Glenwood,Homicide,0,7,2018
8342,Sumner - Glenwood,Larceny,3,7,2018
8343,Sumner - Glenwood,Rape,0,7,2018
8344,Sumner - Glenwood,Robbery,1,7,2018
1305,SUMNER - GLENWOOD,Aggravated Assault,,9,2017
1306,SUMNER - GLENWOOD,Arson,1,9,2017
1307,SUMNER - GLENWOOD,Auto Theft,,9,2017
1308,SUMNER - GLENWOOD,Burglary,1,9,2017
1309,SUMNER - GLENWOOD,Homicide,,9,2017
1310,SUMNER - GLENWOOD,Larceny,3,9,2017
1311,SUMNER - GLENWOOD,Rape,1,9,2017
1312,SUMNER - GLENWOOD,Robbery,2,9,2017
7633,Sumner - Glenwood,Aggravated Assault,1,6,2018
7634,Sumner - Glenwood,Arson,0,6,2018
7635,Sumner - Glenwood,Auto Theft,1,6,2018
7636,Sumner - Glenwood,Burglary,2,6,2018
7637,Sumner - Glenwood,Homicide,0,6,2018
7638,Sumner - Glenwood,Larceny,2,6,2018
7639,Sumner - Glenwood,Rape,0,6,2018
7640,Sumner - Glenwood,Robbery,0,6,2018
6233,SUMNER - GLENWOOD,Aggravated Assault,1,4,2018
6234,SUMNER - GLENWOOD,Arson,,4,2018
6235,SUMNER - GLENWOOD,Auto Theft,,4,2018
6236,SUMNER - GLENWOOD,Burglary,,4,2018
6237,SUMNER - GLENWOOD,Homicide,,4,2018
6238,SUMNER - GLENWOOD,Larceny,1,4,2018
6239,SUMNER - GLENWOOD,Rape,,4,2018
6240,SUMNER - GLENWOOD,Robbery,,4,2018
6937,SUMNER - GLENWOOD,Aggravated Assault,3,5,2018
6938,SUMNER - GLENWOOD,Arson,,5,2018
6939,SUMNER - GLENWOOD,Auto Theft,1,5,2018
6940,SUMNER - GLENWOOD,Burglary,1,5,2018
6941,SUMNER - GLENWOOD,Homicide,,5,2018
6942,SUMNER - GLENWOOD,Larceny,3,5,2018
6943,SUMNER - GLENWOOD,Rape,,5,2018
6944,SUMNER - GLENWOOD,Robbery,,5,2018
3417,SUMNER - GLENWOOD,Aggravated Assault,3,12,2017
3418,SUMNER - GLENWOOD,Arson,,12,2017
3419,SUMNER - GLENWOOD,Auto Theft,1,12,2017
3420,SUMNER - GLENWOOD,Burglary,,12,2017
3421,SUMNER - GLENWOOD,Homicide,,12,2017
3422,SUMNER - GLENWOOD,Larceny,5,12,2017
3423,SUMNER - GLENWOOD,Rape,,12,2017
3424,SUMNER - GLENWOOD,Robbery,,12,2017
4121,SUMNER - GLENWOOD,Aggravated Assault,2,1,2018
4122,SUMNER - GLENWOOD,Arson,,1,2018
4123,SUMNER - GLENWOOD,Auto Theft,,1,2018
4124,SUMNER - GLENWOOD,Burglary,,1,2018
4125,SUMNER - GLENWOOD,Homicide,,1,2018
4126,SUMNER - GLENWOOD,Larceny,2,1,2018
4127,SUMNER - GLENWOOD,Rape,,1,2018
4128,SUMNER - GLENWOOD,Robbery,,1,2018
4825,SUMNER - GLENWOOD,Aggravated Assault,,2,2018
4826,SUMNER - GLENWOOD,Arson,,2,2018
4827,SUMNER - GLENWOOD,Auto Theft,,2,2018
4828,SUMNER - GLENWOOD,Burglary,,2,2018
4829,SUMNER - GLENWOOD,Homicide,,2,2018
4830,SUMNER - GLENWOOD,Larceny,4,2,2018
4831,SUMNER - GLENWOOD,Rape,,2,2018
4832,SUMNER - GLENWOOD,Robbery,,2,2018
9041,Sumner - Glenwood,Aggravated Assault,2,8,2018
9042,Sumner - Glenwood,Arson,0,8,2018
9043,Sumner - Glenwood,Auto Theft,1,8,2018
9044,Sumner - Glenwood,Burglary,2,8,2018
9045,Sumner - Glenwood,Homicide,0,8,2018
9046,Sumner - Glenwood,Larceny,3,8,2018
9047,Sumner - Glenwood,Rape,0,8,2018
9048,Sumner - Glenwood,Robbery,0,8,2018
609,TANGLETOWN,Aggravated Assault,1,8,2017
610,TANGLETOWN,Arson,0,8,2017
611,TANGLETOWN,Auto Theft,3,8,2017
612,TANGLETOWN,Burglary,8,8,2017
613,TANGLETOWN,Homicide,0,8,2017
614,TANGLETOWN,Larceny,7,8,2017
615,TANGLETOWN,Rape,0,8,2017
616,TANGLETOWN,Robbery,0,8,2017
5537,TANGLETOWN,Aggravated Assault,1,3,2018
5538,TANGLETOWN,Arson,,3,2018
5539,TANGLETOWN,Auto Theft,,3,2018
5540,TANGLETOWN,Burglary,,3,2018
5541,TANGLETOWN,Homicide,,3,2018
5542,TANGLETOWN,Larceny,4,3,2018
5543,TANGLETOWN,Rape,,3,2018
5544,TANGLETOWN,Robbery,,3,2018
2017,TANGLETOWN,Aggravated Assault,,10,2017
2018,TANGLETOWN,Arson,,10,2017
2019,TANGLETOWN,Auto Theft,1,10,2017
2020,TANGLETOWN,Burglary,1,10,2017
2021,TANGLETOWN,Homicide,,10,2017
2022,TANGLETOWN,Larceny,4,10,2017
2023,TANGLETOWN,Rape,,10,2017
2024,TANGLETOWN,Robbery,2,10,2017
2721,TANGLETOWN,Aggravated Assault,,11,2017
2722,TANGLETOWN,Arson,,11,2017
2723,TANGLETOWN,Auto Theft,1,11,2017
2724,TANGLETOWN,Burglary,1,11,2017
2725,TANGLETOWN,Homicide,,11,2017
2726,TANGLETOWN,Larceny,4,11,2017
2727,TANGLETOWN,Rape,,11,2017
2728,TANGLETOWN,Robbery,,11,2017
8345,Tangletown,Aggravated Assault,0,7,2018
8346,Tangletown,Arson,0,7,2018
8347,Tangletown,Auto Theft,0,7,2018
8348,Tangletown,Burglary,3,7,2018
8349,Tangletown,Homicide,0,7,2018
8350,Tangletown,Larceny,9,7,2018
8351,Tangletown,Rape,0,7,2018
8352,Tangletown,Robbery,0,7,2018
1313,TANGLETOWN,Aggravated Assault,,9,2017
1314,TANGLETOWN,Arson,,9,2017
1315,TANGLETOWN,Auto Theft,1,9,2017
1316,TANGLETOWN,Burglary,2,9,2017
1317,TANGLETOWN,Homicide,,9,2017
1318,TANGLETOWN,Larceny,5,9,2017
1319,TANGLETOWN,Rape,,9,2017
1320,TANGLETOWN,Robbery,,9,2017
7641,Tangletown,Aggravated Assault,0,6,2018
7642,Tangletown,Arson,0,6,2018
7643,Tangletown,Auto Theft,0,6,2018
7644,Tangletown,Burglary,1,6,2018
7645,Tangletown,Homicide,0,6,2018
7646,Tangletown,Larceny,7,6,2018
7647,Tangletown,Rape,1,6,2018
7648,Tangletown,Robbery,0,6,2018
6241,TANGLETOWN,Aggravated Assault,,4,2018
6242,TANGLETOWN,Arson,,4,2018
6243,TANGLETOWN,Auto Theft,,4,2018
6244,TANGLETOWN,Burglary,2,4,2018
6245,TANGLETOWN,Homicide,,4,2018
6246,TANGLETOWN,Larceny,5,4,2018
6247,TANGLETOWN,Rape,,4,2018
6248,TANGLETOWN,Robbery,1,4,2018
6945,TANGLETOWN,Aggravated Assault,,5,2018
6946,TANGLETOWN,Arson,,5,2018
6947,TANGLETOWN,Auto Theft,,5,2018
6948,TANGLETOWN,Burglary,1,5,2018
6949,TANGLETOWN,Homicide,,5,2018
6950,TANGLETOWN,Larceny,9,5,2018
6951,TANGLETOWN,Rape,1,5,2018
6952,TANGLETOWN,Robbery,1,5,2018
3425,TANGLETOWN,Aggravated Assault,,12,2017
3426,TANGLETOWN,Arson,,12,2017
3427,TANGLETOWN,Auto Theft,,12,2017
3428,TANGLETOWN,Burglary,1,12,2017
3429,TANGLETOWN,Homicide,,12,2017
3430,TANGLETOWN,Larceny,8,12,2017
3431,TANGLETOWN,Rape,,12,2017
3432,TANGLETOWN,Robbery,,12,2017
4129,TANGLETOWN,Aggravated Assault,1,1,2018
4130,TANGLETOWN,Arson,,1,2018
4131,TANGLETOWN,Auto Theft,1,1,2018
4132,TANGLETOWN,Burglary,2,1,2018
4133,TANGLETOWN,Homicide,,1,2018
4134,TANGLETOWN,Larceny,4,1,2018
4135,TANGLETOWN,Rape,,1,2018
4136,TANGLETOWN,Robbery,1,1,2018
4833,TANGLETOWN,Aggravated Assault,,2,2018
4834,TANGLETOWN,Arson,1,2,2018
4835,TANGLETOWN,Auto Theft,,2,2018
4836,TANGLETOWN,Burglary,4,2,2018
4837,TANGLETOWN,Homicide,,2,2018
4838,TANGLETOWN,Larceny,3,2,2018
4839,TANGLETOWN,Rape,,2,2018
4840,TANGLETOWN,Robbery,,2,2018
9049,Tangletown,Aggravated Assault,0,8,2018
9050,Tangletown,Arson,0,8,2018
9051,Tangletown,Auto Theft,0,8,2018
9052,Tangletown,Burglary,1,8,2018
9053,Tangletown,Homicide,0,8,2018
9054,Tangletown,Larceny,4,8,2018
9055,Tangletown,Rape,0,8,2018
9056,Tangletown,Robbery,0,8,2018
617,UNIVERSITY OF MINNESOTA,Aggravated Assault,0,8,2017
618,UNIVERSITY OF MINNESOTA,Arson,0,8,2017
619,UNIVERSITY OF MINNESOTA,Auto Theft,6,8,2017
